IrrDia_1,IrrDia_2,IrrDia_3,th1_dia1,th1_dia2,th1_dia3,th2_dia1,th2_dia2,th2_dia3,MinTemp_dia1,MinTemp_dia2,MinTemp_dia3,MaxTemp_dia1,MaxTemp_dia2,MaxTemp_dia3,Precipitation_dia1,Precipitation_dia2,Precipitation_dia3,ReferenceET_dia1,ReferenceET_dia2,ReferenceET_dia3,Estresse_hidrico_dia1,Estresse_hidrico_dia2,Estresse_hidrico_dia3
4.69680065004718,5.887270872640486,4.678260592457124,0.2146352471133271,0.2241253499151609,0.212285295304203,0.2211109194558189,0.2201016368292728,0.2203478985546065,19.1,20.0,18.9,33.7,33.4,34.2,0.0,0.0,0.0,4.9,4.5,5.0,0.0,0.0,0.0
6.256907879949025,5.147390678998149,6.026564301732537,0.2221804673137117,0.2157066924382902,0.2156175944351826,0.2200319494410964,0.2201834310218716,0.2200168591803934,21.1,18.9,17.0,34.8,34.9,34.8,0.0,0.0,0.0,4.8,5.1,5.5,0.0,0.0,0.0
6.475474102043295,7.573589134879481,6.783557177263666,0.2178407051582508,0.2311564874821081,0.2266564287208128,0.214497289754119,0.20888182700642,0.2142795112143467,17.0,15.0,15.3,34.9,35.7,35.3,0.0,0.0,0.0,6.2,6.2,6.1,0.0,0.0,0.0
6.573794632600528,7.632725746609372,6.653231929701812,0.2235114364301349,0.2342595771821608,0.2249344520250888,0.2115230090806978,0.2079698064977476,0.2104852819148193,17.0,17.6,19.7,36.0,35.7,36.3,0.0,0.0,0.0,6.5,6.3,6.6,0.0,0.0,0.0
7.702410014804516,4.20345663040178,0.0,0.2353977304119471,0.2271844287068718,0.3487118099046261,0.2090115373719882,0.2202808989074223,0.3861611273056667,21.2,20.8,17.4,35.4,33.0,32.4,0.0,2.2,47.4,6.2,5.3,5.8,0.0,0.0,0.0
0.0,2.893715599812616,7.298077383138139,0.2483031287483558,0.1985929426848733,0.2157551500560707,0.2220268354798601,0.2222227134540809,0.220202230489358,17.1,19.0,16.4,31.0,32.8,33.7,7.4,0.0,0.0,4.5,4.8,5.1,0.0,0.0,0.0
6.001856646018421,5.576995071441433,5.4228672136642615,0.2200037658018405,0.221141625000531,0.2153857827800464,0.2200185853167917,0.2200017095710579,0.2200950822451764,14.4,16.0,16.7,33.4,33.4,35.1,0.0,0.0,0.0,5.1,5.0,5.4,0.0,0.0,0.0
6.3547319476531605,6.108627163381801,6.421295994393173,0.2189468306227601,0.2191443467505992,0.2224845798646423,0.2200087428415494,0.218776599811721,0.2175910367540103,18.3,19.9,19.8,35.2,35.4,35.4,0.0,0.0,0.0,5.5,5.7,5.7,0.0,0.0,0.0
6.205828988759932,6.836693663888334,6.123568967460455,0.2209382021954472,0.2274446085655063,0.2208983567284393,0.2159287676719214,0.2147536082661409,0.2181574374629294,19.4,19.7,21.5,35.8,36.8,37.6,0.0,0.0,0.0,6.0,5.8,5.8,0.0,0.0,0.0
6.387999105018408,5.766957727070427,7.392038759442237,0.22429269022611,0.216592837488295,0.2297043940061241,0.2189735177447382,0.2156040175757956,0.2146829829646792,20.4,19.6,13.7,36.8,36.4,33.8,0.0,0.0,0.0,5.5,6.1,5.7,0.0,0.0,0.0
5.852986568770983,6.367510640504898,5.993928998063063,0.2185776535623046,0.2217134699867229,0.219143568781934,0.2194466937014329,0.2194466937014329,0.2183982148695807,15.1,15.8,19.0,35.6,36.6,37.8,0.0,0.0,0.0,5.7,5.6,5.8,0.0,0.0,0.0
6.514569243400918,6.466911954706908,5.629974531516573,0.2231808514436735,0.2256573934143246,0.2164814860731665,0.2158375050947812,0.2187303373560334,0.2203502543735322,20.6,20.3,21.4,38.2,37.4,37.3,0.0,0.0,0.0,5.9,5.5,5.6,0.0,0.0,0.0
6.382414420731975,6.234662885720391,5.2715585287423785,0.2195305816872972,0.2259616252570775,0.2123605447076386,0.2194605851502118,0.2194605851502118,0.2203279091732947,23.2,24.5,23.1,36.8,35.3,35.3,0.0,0.0,0.0,5.7,5.2,5.7,0.0,0.0,0.0
6.859836381825277,5.5491981561759385,7.730647587615815,0.2234669269641316,0.2136627911359751,0.2290111177004493,0.2200301166826007,0.2157244475703817,0.2134728277488659,19.7,22.1,21.3,35.0,37.2,34.2,0.0,0.0,0.0,5.4,6.3,6.1,0.0,0.0,0.0
6.200976913319976,7.513570321608184,0.0,0.2198197010441389,0.2324864527626465,0.2369741055356895,0.2141007013873786,0.2121559719053389,0.2203221649676926,20.4,22.3,22.8,34.6,35.9,37.2,0.0,0.0,7.4,6.6,6.2,5.6,0.0,0.0,0.0
4.735782663700195,6.945357158109235,3.638092794658845,0.2094342112088233,0.2251068548433275,0.2165397409885332,0.2213446997816412,0.2201228823011743,0.2204286203477421,20.5,23.7,22.3,37.0,37.2,36.0,0.0,0.0,1.4,5.8,5.3,5.4,0.0,0.0,0.0
5.779912371075556,6.514245334607048,5.415593417182682,0.2145964113532182,0.2235829305274616,0.240391744245168,0.2200393468559884,0.2200036189511319,0.2202953158727308,25.2,22.5,23.4,35.8,36.4,35.7,0.0,0.0,0.0,6.0,5.7,3.5,0.0,0.0,0.0
1.268796097260631,0.0,2.5647138378770262,0.1923928948083921,0.2657005208367608,0.2020275421973867,0.2215830294463554,0.2201444900553022,0.2230833827806859,22.9,21.3,22.5,37.0,35.8,36.3,0.9,12.6,0.0,5.3,5.4,4.9,0.0,0.0,0.0
6.262645248242283,6.582870596455672,5.388132882735203,0.2094252887152529,0.2209726658524574,0.2171514663522091,0.2202793303351948,0.2200256611411415,0.22008327214217,23.6,24.4,22.0,37.4,37.8,35.2,0.0,0.0,0.0,6.0,6.0,6.4,0.0,0.0,0.0
5.681891172486324,2.960000000000001,4.099999999999999,0.2394189117248632,0.2151163887231362,0.2209163887231362,0.22,0.2214931445142386,0.2201363468573206,10.6,10.3,8.2,26.1,26.3,27.4,0.0,0.0,0.0,3.4,3.3,3.2,0.0,0.0,0.0
3.479999999999984,3.989833714129512,3.9598065569554586,0.2175471446486509,0.2189474162203915,0.2200476676846952,0.2200839204091768,0.2200077169326053,0.2200007098804113,9.1,11.6,11.0,27.7,26.8,27.7,0.0,0.0,0.0,3.4,3.5,3.5,0.0,0.0,0.0
3.849781410525079,3.849753016118766,3.849720960035457,0.2200046680284232,0.2200007499790968,0.2200004308182696,0.220004046234474,0.2200004294182636,0.220000068992928,12.5,14.3,12.8,26.8,29.4,29.3,0.0,0.0,0.0,3.5,3.5,3.5,0.0,0.0,0.0
3.849684777501291,3.3592736989030625,3.649632350154473,0.2233001427507617,0.2187020443380712,0.2156045904420918,0.2200000396323855,0.2202720278414583,0.2200249911875663,12.8,12.0,13.0,29.4,28.9,29.8,0.0,0.0,0.0,3.2,3.2,3.6,0.0,0.0,0.0
4.399532957318232,4.1794580631737865,4.069388277132234,0.2189053393835363,0.2200060372439518,0.2135986300498551,0.2200022987426373,0.2200002114669245,0.2200005237354498,14.0,11.8,12.2,30.0,30.2,29.8,0.0,0.0,0.0,3.7,3.7,4.3,0.0,0.0,0.0
5.369197713743191,4.219069297690106,4.769026550913653,0.2232990272987905,0.2173997648997629,0.2233002032613936,0.2200000481801194,0.2202719378952892,0.220024982935322,12.4,14.2,13.4,30.9,31.7,32.3,0.0,0.0,0.0,4.0,4.1,3.8,0.0,0.0,0.0
3.998955289662328,4.1088835728101,4.288708183832431,0.2195993641865563,0.2189011180763331,0.2167038957622547,0.2202742590156735,0.2200251958875935,0.22000231756904,14.3,13.4,13.8,32.2,32.5,32.5,0.0,0.0,0.0,3.7,3.8,4.1,0.0,0.0,0.0
4.83843041524026,4.948147228122075,4.57797668048938,0.2178067276334366,0.2211085559951375,0.2241018911910649,0.2200002131987913,0.2200000196128771,0.2200921909029262,13.8,10.0,9.6,32.7,29.8,26.8,0.0,0.0,0.0,4.3,4.2,3.8,0.0,0.0,0.0
3.9374164818660846,3.598346125772544,3.85766508701306,0.2223646685032643,0.2188218038279619,0.2200246325391602,0.2203451697034174,0.2202149934403671,0.2200197570071844,6.7,9.4,7.4,25.8,27.4,27.7,0.0,0.0,0.0,3.4,3.4,3.4,0.0,0.0,0.0
3.737382215893224,4.396809626632621,4.506238591856002,0.2167079916500102,0.2178137019977764,0.2156224106248601,0.2200022657574043,0.2200002084325667,0.2200000191744163,8.8,10.2,11.7,28.4,29.5,29.6,0.0,0.0,0.0,3.7,3.9,4.3,0.0,0.0,0.0
5.165367729147633,4.724834029163514,4.574316305973517,0.2200277476247014,0.2211070653302007,0.2142142904024916,0.220000001763921,0.220002317684018,0.2200922767929621,10.8,12.5,12.8,29.8,30.5,31.5,0.0,0.0,0.0,4.3,4.2,4.7,0.0,0.0,0.0
5.743015881525761,4.822887538468006,4.093158996879732,0.2222185815995017,0.2245036086190998,0.2185149985487592,0.2200084849968984,0.2201844425727956,0.2203856652973143,13.0,11.5,10.0,30.8,30.8,31.5,0.0,0.0,0.0,4.5,4.0,3.9,0.0,0.0,0.0
4.432167187148762,4.281506946442923,5.599557921078661,0.2200216009558176,0.2134214771887941,0.2189293683706696,0.2200354111548429,0.2200032570258881,0.2200002996203138,10.0,13.0,14.2,30.6,30.3,29.7,0.0,0.0,0.0,3.9,4.5,4.6,0.0,0.0,0.0
5.15876880289113,4.8984563916958965,4.788300236095156,0.2211315744316524,0.220803946752824,0.2152867214944571,0.220000027563073,0.2200940971832809,0.2200736643408554,11.6,12.2,12.8,29.9,29.8,30.4,0.0,0.0,0.0,4.5,4.4,4.8,0.0,0.0,0.0
5.736994520734992,4.548337607863147,5.506972112760911,0.2243787760563761,0.215407756144545,0.2222042675394857,0.2200067741750284,0.2203599446066748,0.2200330537274457,12.2,12.2,14.9,30.0,31.4,32.8,0.0,0.0,0.0,4.4,4.6,4.4,0.0,0.0,0.0
4.707464545311511,5.146839114227115,5.156373936296535,0.2179068250112546,0.2189114767905607,0.2167219709773212,0.2201854831175426,0.2200170476160719,0.2200015681375012,14.7,14.5,14.5,33.1,33.4,34.8,0.0,0.0,0.0,4.5,4.6,4.9,0.0,0.0,0.0
5.705324517620472,4.866138443279679,5.195975198073389,0.2233143067629769,0.2185015344771616,0.2134209755617364,0.2200001442573017,0.2202731889319028,0.2200250977128672,14.7,15.4,14.7,34.8,34.8,35.2,0.0,0.0,0.0,4.6,4.6,5.2,0.0,0.0,0.0
6.3640310896159065,5.554239345061646,5.4444625206216966,0.2211188932833165,0.2208001241977664,0.2130927926838997,0.2200023085398476,0.2200932551581016,0.2200733154756374,15.6,16.2,15.5,34.6,35.4,35.4,0.0,0.0,0.0,5.1,5.0,5.6,0.0,0.0,0.0
6.832514799795471,6.362127366397196,5.912690572871752,0.2190089198190382,0.2223032877542926,0.21710578785693,0.2198944893038294,0.2198944893038294,0.2187948391026535,16.6,18.6,15.4,34.8,34.8,35.0,0.0,0.0,0.0,5.7,5.5,5.8,0.0,0.0,0.0
6.771687042493454,6.171951340480223,6.95095365790974,0.2229247068778555,0.2196833764943919,0.2270139160115234,0.2181732771018599,0.2165680657712103,0.2129379475102207,15.6,17.4,21.6,34.2,34.8,34.4,0.0,0.0,0.0,5.7,6.0,6.0,0.0,0.0,0.0
6.5909115322955465,0.0,0.9221187817452288,0.2241118537979855,0.348715903611464,0.178538827416107,0.2137467566552555,0.2213207766969488,0.2240693908849091,20.8,20.4,21.5,34.6,32.8,31.7,0.0,21.4,0.2,6.2,5.6,4.9,0.0,0.0,0.0
9.264348281089829,5.293364881045168,0.0,0.2141486614165537,0.2200488833440199,0.2532231072243027,0.2203668289327365,0.2200336847685758,0.2200044958637967,19.4,21.0,18.8,31.8,33.0,33.5,0.0,1.0,9.5,5.2,5.2,5.5,0.0,0.0,0.0
4.132360957645213,0.0,3.3813624532030184,0.2025354770664878,0.254710850384748,0.2356740061323929,0.2201144258216833,0.2176850860477112,0.2223313673047458,19.8,17.6,18.2,32.8,32.0,25.4,0.0,11.5,1.1,5.8,5.8,2.9,0.0,0.0,0.0
2.097940315637992,8.225487337443854,5.101528868088201,0.1897543140305454,0.2205938987241017,0.2164202976556091,0.221329784248604,0.220121528292377,0.2200544746417212,13.6,16.4,19.8,29.5,29.8,30.8,0.0,0.0,0.0,4.8,4.7,5.0,0.0,0.0,0.0
5.824946566699444,6.546190287369542,6.000931756335151,0.2146078604489081,0.220060445759252,0.2187814334771061,0.2200050099643251,0.220000460872633,0.2169213762850703,19.2,18.8,17.4,32.2,33.4,33.6,0.0,0.0,0.0,5.5,5.5,5.9,0.0,0.0,0.0
6.86171569919884,4.616899895406295,6.787483921954374,0.2340295915150325,0.2096950100352808,0.2210330949202494,0.2169213762850703,0.2208536468529026,0.2200781990083128,21.6,21.9,18.4,32.8,33.0,32.2,0.0,0.0,0.0,4.9,5.3,5.2,0.0,0.0,0.0
5.613675433457487,6.105942583908377,6.287824407649,0.2175718817695109,0.2179583769035553,0.2222808712890783,0.2200930640158901,0.2199032439785765,0.2199032439785765,19.0,20.8,16.6,34.4,35.3,35.7,0.0,0.0,0.0,5.4,5.6,5.4,0.0,0.0,0.0
5.735574969096701,6.37707124586891,6.061694120689321,0.2169084140294563,0.2200621852812521,0.2188519638163219,0.2201641489963489,0.220015088402874,0.213642848940305,15.8,16.8,19.4,34.9,35.8,37.5,0.0,0.0,0.0,5.6,5.6,6.3,0.0,0.0,0.0
7.563356621917208,5.638992577755831,5.345781056011724,0.2336894603003126,0.2225059858617649,0.2175980367716427,0.2128489928979289,0.2204804175518958,0.2202276808402608,21.2,21.0,19.2,36.6,36.4,36.4,0.0,0.0,0.0,5.7,5.1,5.2,0.0,0.0,0.0
5.848745462873538,6.029282892051318,7.5354480745769825,0.217892662479865,0.2166020912628788,0.2310205576506667,0.2200209216150513,0.2148308438450785,0.2133747801686455,21.0,19.4,21.8,35.0,35.8,36.4,0.0,0.0,0.0,5.4,6.2,5.8,0.0,0.0,0.0
5.879207803441467,3.346183922025621,5.762911424385037,0.2189755058025697,0.2226082307789755,0.2166926275586201,0.2198240093589749,0.2198240093589749,0.2196527403356417,24.4,22.4,21.3,37.0,37.4,36.0,0.0,2.9,0.0,5.7,5.5,5.8,0.0,0.0,0.0
6.532036723071713,6.11823047904914,6.287430416301255,0.2207070521394961,0.219628584095006,0.2202106538674317,0.2195763781949917,0.2195643229819726,0.2170362661012506,21.5,21.2,21.5,37.5,38.0,38.5,0.0,0.0,0.0,5.8,5.9,6.2,0.0,0.0,0.0
6.7620291271308925,6.602103696317224,6.647726306456447,0.2249953927378997,0.2234535541170528,0.2231998358642425,0.2144507815389193,0.2160363940583741,0.2152593414683815,21.7,22.4,24.4,39.4,39.4,38.8,0.0,0.0,0.0,6.3,6.4,6.6,0.0,0.0,0.0
6.900803390736746,5.826943854440743,0.0,0.22742830590531,0.2196288177944695,0.3458514956801247,0.2181694667902743,0.2204433091456055,0.3072629183487567,23.7,21.8,19.0,38.2,37.8,38.2,0.0,0.0,33.6,6.1,5.9,6.5,0.0,0.0,0.0
0.0290714292683706,9.09367329294587,7.445661582700662,0.1753119709464254,0.2058920880488775,0.2168919688014883,0.2240753492358961,0.2203673549848023,0.2200337329865566,22.8,20.0,22.8,36.6,35.8,36.0,0.0,0.0,0.0,5.0,6.2,6.6,0.0,0.0,0.0
0.0,0.0,6.166678729787944,0.3682618828791423,0.1975629290636399,0.2086256323394331,0.41,0.2215176575598602,0.2201385683651148,20.0,20.0,20.4,32.6,29.4,32.0,89.6,1.8,0.0,4.4,4.5,5.5,0.0,0.0,0.0
2.049999999999985,3.6400000000000015,2.6500000000000083,0.2130165975339225,0.2219165975339225,0.2160302147868298,0.2217760691946181,0.2201619538112731,0.2201735001557874,9.9,10.3,9.9,27.7,27.8,28.2,0.0,0.0,0.0,2.7,2.5,2.8,0.0,0.0,0.0
3.4798425835479923,2.9297664171076296,4.279763085959548,0.2211303560187152,0.2134736755671213,0.2232737399610542,0.2200159472149311,0.2200954458633313,0.2200087762605924,10.2,12.0,11.6,28.2,28.2,27.3,0.0,0.0,0.0,2.7,3.3,3.0,0.0,0.0,0.0
3.13875672007826,3.209734226290083,4.059658352096605,0.2197865166170489,0.2157291859941124,0.2222293946500085,0.2202706605492599,0.2200248657425277,0.2200022872053519,11.6,11.1,11.6,27.3,27.2,27.0,0.0,0.0,0.0,2.9,3.3,3.1,0.0,0.0,0.0
3.289336911436547,3.509590586875697,3.629522778824633,0.2190024397817965,0.2189031178623072,0.220003733464312,0.2201847709379984,0.2200169822199267,0.2200015621224931,12.5,12.0,13.2,28.3,27.8,28.2,0.0,0.0,0.0,3.1,3.2,3.2,0.0,0.0,0.0
3.5194612186241523,3.959353828846987,4.399206442723251,0.217812861948176,0.2167143358094133,0.2233146274436654,0.220000343448028,0.220000031594924,0.2200000029065265,13.6,13.2,13.2,29.0,29.4,31.7,0.0,0.0,0.0,3.4,3.7,3.4,0.0,0.0,0.0
3.559088588138485,3.8890720513179713,3.398996969336477,0.2185000959271266,0.2222006639130203,0.2223002748094447,0.2202732023907624,0.2200250989476553,0.2201844703925795,14.3,11.6,12.5,30.9,29.8,30.3,0.0,0.0,0.0,3.4,3.2,2.9,0.0,0.0,0.0
3.0484537346601868,3.748788580751634,3.848547786353788,0.2166141772934916,0.21781658523747,0.2211179127310711,0.2202069820940797,0.220019021550561,0.2200017496942702,12.8,13.7,14.7,31.3,32.2,32.2,0.0,0.0,0.0,3.1,3.3,3.2,0.0,0.0,0.0
3.478534525161679,4.857882886592231,3.83748882328446,0.2131513655572248,0.2221527398981322,0.222294033914854,0.2200931230914251,0.2200085627795969,0.2201790464110057,15.7,13.0,14.1,32.7,28.6,29.8,0.0,0.0,0.0,3.8,3.6,3.3,0.0,0.0,0.0
3.4881053858712114,4.627079150601969,4.2866367886239445,0.214418907442778,0.2189233310625584,0.2156313287881227,0.2202059835308389,0.2200189298764958,0.220001741262434,14.2,17.8,14.9,29.4,30.4,30.2,0.0,0.0,0.0,3.7,3.8,4.2,0.0,0.0,0.0
5.055837016067525,4.835232727620296,4.724675122734017,0.2189373716725951,0.2200429477214579,0.227700417926597,0.2200001601834059,0.2200000147358165,0.2200035881938414,17.8,14.3,12.5,30.7,31.4,31.4,0.0,0.0,0.0,4.3,4.3,3.6,0.0,0.0,0.0
3.534866852535276,4.074619032261069,5.392825713970688,0.2175838763985899,0.2122018095814937,0.2211077084064836,0.2206235915141028,0.2200571897671346,0.2200052596004974,14.2,14.3,16.4,31.8,31.2,30.9,0.0,0.0,0.0,3.5,4.2,4.1,0.0,0.0,0.0
4.462336090352758,3.992309667706671,3.911711244519113,0.2230042875824836,0.2206784831564945,0.2196694386435185,0.2200925979709231,0.2202562202729971,0.2200622069805193,14.5,14.7,14.4,31.0,32.3,32.4,0.0,0.0,0.0,3.8,3.6,3.6,0.0,0.0,0.0
3.980988078219181,4.389863834073144,4.608773513305113,0.2177806810849789,0.2177915842926591,0.2090255866513821,0.2200057208794184,0.2200005262687196,0.2200000484131626,15.1,17.2,16.8,32.7,31.9,31.3,0.0,0.0,0.0,3.8,4.0,5.0,0.0,0.0,0.0
6.585373277432811,4.975263949483275,4.517092327205413,0.2233215917140691,0.2228871170418226,0.2226571473208642,0.2200000044536939,0.2202737687804136,0.22026180796608,17.9,18.4,16.9,29.7,30.8,30.9,0.0,0.0,0.0,4.7,4.3,3.9,0.0,0.0,0.0
4.137832663387008,4.616977576714748,4.047556274604596,0.2177497827825687,0.222245431524117,0.219007590234613,0.220241231915846,0.2200221653403874,0.220187878057839,13.0,12.4,13.7,28.9,28.8,31.1,0.0,0.0,0.0,4.0,3.8,3.8,0.0,0.0,0.0
4.267224677868895,4.167060668571805,4.166917354936303,0.2200092303275839,0.2200022822275853,0.2167118915781315,0.2200172675289549,0.2200015883646255,0.2200002099476819,13.3,15.3,18.9,30.8,30.0,30.9,0.0,0.0,0.0,3.8,3.8,4.1,0.0,0.0,0.0
4.8257491918913065,4.934929661147985,4.7148205494138375,0.2178200868855648,0.2200211780029063,0.2210993538617217,0.2200000193137969,0.2200000017767432,0.2200017690271542,14.5,12.0,12.7,29.7,29.8,29.9,0.0,0.0,0.0,4.3,4.3,4.2,0.0,0.0,0.0
4.565079994291243,5.074283306819333,5.922412896498473,0.2175085513569561,0.2145272554601648,0.2233171854403233,0.2200915883611363,0.2200084217231321,0.220000774711377,12.6,14.1,13.3,31.5,31.0,31.4,0.0,0.0,0.0,4.4,4.9,4.6,0.0,0.0,0.0
4.863419898482568,4.215167323698831,5.1743931733413255,0.2239826839111961,0.2153669115713632,0.2122928367548332,0.2202734792636041,0.2203515942278252,0.2200322882450711,13.5,15.3,17.8,32.8,33.6,33.8,0.0,0.0,0.0,4.1,4.3,5.0,0.0,0.0,0.0
6.251800654994317,6.36029530364134,5.770617430770069,0.2156078902683629,0.2211046689970753,0.2273757960930349,0.2200029698345523,0.2200002732013967,0.2200918921842941,17.6,17.5,13.5,34.0,34.6,32.0,0.0,0.0,0.0,5.4,5.3,4.6,0.0,0.0,0.0
4.563144633324102,4.205318016706264,5.423843983302287,0.2224320315913347,0.2140357838651297,0.2233249961790335,0.2206057093187386,0.2202210435310901,0.2200203123782351,14.6,17.6,20.7,33.5,33.2,33.5,0.0,0.0,0.0,4.0,4.4,4.1,0.0,0.0,0.0
4.2949227519118764,4.275639094212377,7.560092270525578,0.2204936896843491,0.2036007737943632,0.2200009804856478,0.2202758577389532,0.2200453055574952,0.2200041668837782,21.2,19.3,19.3,33.6,36.1,36.1,0.0,0.0,0.0,3.9,5.4,5.4,0.0,0.0,0.0
5.92007160139712,5.051900253574896,6.505413993836859,0.225481803676068,0.2129554849281932,0.2169695017691183,0.2200003833182363,0.2204478607178167,0.218699692225699,20.0,20.2,18.8,34.8,34.4,34.0,0.0,0.0,0.0,4.9,5.3,5.7,0.0,0.0,0.0
6.668154005833147,7.538812410315739,5.51805326506859,0.2216543520044219,0.2347267392094899,0.2251332612250858,0.2118082579455695,0.2129434621929737,0.2205713619364931,19.3,17.6,19.0,34.4,33.7,34.6,0.0,0.0,0.0,6.3,5.6,4.7,0.0,0.0,0.0
4.730308741624895,7.825475583928515,6.11096140138472,0.2066722981264732,0.224020168314167,0.2202574191846069,0.218296519226929,0.2170937908646728,0.217051158677797,21.7,17.2,16.9,34.7,34.0,35.6,0.0,0.0,0.0,5.8,5.7,5.9,0.0,0.0,0.0
6.6932392630210025,6.397584819445498,6.630604219342596,0.2257579577625982,0.2231446138667455,0.2255825951819505,0.214307164535561,0.2156903144324428,0.2165815031786704,18.3,19.5,23.5,36.4,36.8,37.9,0.0,0.0,0.0,5.9,6.0,5.8,0.0,0.0,0.0
6.137687213199362,6.163637357369603,3.9091116635073497,0.2210413115925451,0.2340405583505081,0.1993146522048704,0.2191504574923379,0.2200088701713806,0.2192749289089236,23.4,20.8,23.0,37.4,36.3,37.9,0.0,0.0,0.0,5.7,4.4,5.8,0.0,0.0,0.0
8.410989804732491,3.127878010037056,8.535553551790988,0.2401457701518239,0.1934910222329634,0.2183637569597271,0.2192749289089236,0.2214892159369197,0.220135990777108,21.2,20.5,21.3,37.2,37.5,37.9,0.0,0.0,0.0,4.0,5.5,5.6,0.0,0.0,0.0
6.208280079114619,6.686633133193853,6.786597873662513,0.2193333005520053,0.2247689031363431,0.2268680483284645,0.2174594277346146,0.2131241777455903,0.2131835595034721,19.1,17.7,19.7,38.0,38.7,36.7,0.0,0.0,0.0,5.9,6.1,6.1,0.0,0.0,0.0
6.5707451786622,7.415377979591345,7.404193582182508,0.2242513350482642,0.2321519514124847,0.2338345751541193,0.211553944774381,0.2057651723842488,0.2136666708574428,19.4,18.2,21.2,36.7,37.2,37.9,0.0,0.0,0.0,6.5,6.7,6.0,0.0,0.0,0.0
5.865781360699728,6.784910330254037,6.568445876263935,0.2184670991668059,0.2246476942463916,0.223792188461664,0.2177898742822208,0.2145739237425359,0.2134111566051527,21.8,21.6,19.9,38.8,39.4,39.2,0.0,0.0,0.0,6.0,6.1,6.4,0.0,0.0,0.0
7.050273168475027,7.326061121016304,7.370758208677291,0.2278680674670279,0.2304568203303024,0.2303977166193851,0.209377398074376,0.2079416743344916,0.206973574648622,19.7,21.3,22.0,37.9,38.8,38.6,0.0,0.0,0.0,6.7,6.9,7.2,0.0,0.0,0.0
7.733478548355969,6.476224720153284,0.636727279900146,0.2339777854365306,0.2295917222531945,0.2143506164949558,0.2075660441135031,0.2200318745535263,0.2207728640092868,22.0,21.5,22.9,38.3,37.8,37.2,0.0,0.6,5.0,7.1,6.1,6.2,0.0,0.0,0.0
3.03571294849627,6.228791260878504,6.127928769785402,0.2204198333711335,0.2206471668078732,0.2159201747073495,0.2200708271914644,0.2200385418969425,0.2165729551435962,21.5,21.3,20.0,37.2,36.9,36.7,3.8,0.0,0.0,6.2,6.2,7.0,0.0,0.0,0.0
7.640294600455643,5.453189991418577,7.123100446664738,0.2319912207977209,0.2121384669573691,0.2293213243055547,0.2165729551435962,0.2206666146675829,0.2200611224072521,21.2,21.1,22.0,37.0,35.8,35.5,0.0,0.0,0.0,6.2,6.6,5.7,0.0,0.0,0.0
4.824814711846305,0.0,0.0,0.2214092775914981,0.362174843085525,0.1949819538776416,0.2207544827154642,0.3045891123245653,0.2234512531459555,20.2,21.5,22.0,34.3,34.8,33.3,0.0,33.0,1.6,5.1,5.2,4.7,0.0,0.0,0.0
4.110000000000007,4.190000000000005,4.729745869144401,0.2188255281171096,0.2167281633941506,0.2178286375578773,0.220083357128249,0.2200076651572153,0.2200007051177747,10.0,10.0,9.9,28.0,28.6,28.4,0.0,0.0,0.0,3.7,4.0,4.2,0.0,0.0,0.0
4.839698452771724,3.80839436608262,4.279660825442663,0.2255286239004509,0.2179156864799233,0.2200161266952043,0.2200000648660088,0.2204515703294952,0.2200414489315159,11.2,10.7,11.4,28.2,28.7,27.8,0.0,0.0,0.0,3.7,3.7,3.7,0.0,0.0,0.0
4.069616803914562,4.06956711567196,4.719471399228766,0.2200019803150868,0.2167670037953857,0.2177679861584319,0.2200038122512557,0.2200003506956428,0.2200000322616551,11.0,11.8,12.6,28.6,30.2,30.6,0.0,0.0,0.0,3.7,4.0,4.2,0.0,0.0,0.0
4.8393731629241525,3.6204580366299366,4.669276977999819,0.2265677848373016,0.2151204631877585,0.2189216090045209,0.2200000029678613,0.2205341320128877,0.2200490071112052,13.0,11.8,12.4,30.6,30.7,31.2,0.0,0.0,0.0,3.6,3.8,3.9,0.0,0.0,0.0
4.3991623963235815,4.289054750447747,4.1389411787006765,0.2200226854632793,0.2211030253069611,0.2175026673675755,0.2200045072440695,0.2200020866809563,0.2200919212711072,12.8,11.4,11.2,31.5,31.2,29.9,0.0,0.0,0.0,3.9,3.8,4.0,0.0,0.0,0.0
4.6487662977621005,4.398608958399851,4.838353738023977,0.220004240761198,0.2178029423179536,0.2189054688930344,0.2200084523209398,0.2200007775259413,0.2200000715270388,11.8,12.7,13.5,30.3,31.3,31.4,0.0,0.0,0.0,4.0,4.2,4.3,0.0,0.0,0.0
4.838101080515901,4.947811862701854,5.277425266389039,0.2189083610711751,0.2178122270343032,0.2233135525683591,0.2200000065800185,0.2200000006053188,0.2200000000556853,16.2,18.0,16.7,31.3,31.4,30.6,0.0,0.0,0.0,4.4,4.6,4.3,0.0,0.0,0.0
4.547348011401792,3.256567231038716,6.076581827898694,0.2283973775522536,0.2063872942583323,0.2231887964732649,0.2202731147373367,0.2207008905418798,0.2200642542765242,17.7,14.8,8.2,29.6,31.4,27.5,0.0,0.0,0.0,3.4,4.3,4.0,0.0,0.0,0.0
4.196618986116021,3.4563216104123784,5.075631570107214,0.2248889228635275,0.2121457803120993,0.2178534637800913,0.2202687050683866,0.2204239690080441,0.2200389207639023,8.0,11.4,11.2,26.5,29.7,31.0,0.0,0.0,0.0,3.4,3.9,4.1,0.0,0.0,0.0
